Cf,N_features,N_trees,R2_tr,R2_vl,MSE_tr,MSE_vl
7.14244898,38,100,0.712708297,0.044149665,15.49308655,73.21579909
7.14244898,30,700,0.710056868,0.050827629,15.7191292,73.21756594
7.330408163,35,200,0.713318088,0.049500321,15.48616249,73.21819468
7.330408163,33,900,0.714956671,0.047544409,15.26089162,73.21845599
7.14244898,39,600,0.713073416,0.046031745,15.6346297,73.22156383
6.766530612,11,900,0.710148719,0.031816079,15.99514991,73.22345641
7.14244898,18,1000,0.711067336,0.038581257,15.39740337,73.22354612
7.14244898,18,200,0.708591138,0.038416456,15.81145566,73.22449746
6.578571429,22,200,0.711090973,0.038351858,16.11300979,73.22604658
6.954489796,18,800,0.713280342,0.03630163,15.48591067,73.22658026
6.766530612,26,100,0.703348606,0.040950808,16.46380083,73.22756062
7.518367347,21,800,0.714660643,0.046362765,14.86193494,73.23113592
7.14244898,31,1000,0.716127602,0.052827108,15.29542426,73.23216004
6.954489796,15,900,0.712534328,0.037154513,15.46492898,73.23262895
7.518367347,25,500,0.711416085,0.048552281,15.17287929,73.2339325
7.706326531,38,900,0.714913759,0.052609662,15.13553263,73.23487584
6.954489796,14,200,0.704457532,0.033622006,16.01112483,73.23521351
7.330408163,25,400,0.712406444,0.05065068,15.49063746,73.23569771
6.954489796,15,700,0.714703025,0.034479735,15.30986963,73.23833225
7.14244898,22,600,0.712224293,0.052884009,15.61973406,73.23920125
7.330408163,31,900,0.712737804,0.05322621,15.42123335,73.24071075
7.706326531,32,200,0.709931119,0.043306632,15.2575859,73.24148395
7.330408163,31,1000,0.716127602,0.052827108,15.15739388,73.24198153
7.330408163,37,700,0.71616892,0.048574289,15.14536644,73.24212509
6.766530612,13,900,0.709090171,0.033478871,16.11185091,73.24244794
7.518367347,25,800,0.714512454,0.050450807,15.09442245,73.24508865
7.330408163,17,400,0.712387112,0.044406479,15.31722111,73.24544428
7.14244898,21,400,0.710415062,0.045370067,15.57047925,73.24562467
6.578571429,14,900,0.708417401,0.037548699,16.20297898,73.24636798
7.518367347,32,900,0.714176669,0.056371007,15.16014727,73.24760965
7.518367347,40,300,0.717477488,0.056978387,15.01375703,73.2483969
7.14244898,17,300,0.707570854,0.037864391,15.87191145,73.24904107
7.706326531,39,1000,0.714570782,0.048777494,14.92983854,73.2508886
7.518367347,40,500,0.718426532,0.054407345,14.92430485,73.25154545
7.518367347,39,1000,0.714570782,0.048777494,15.06774008,73.25211044
7.518367347,23,500,0.713666883,0.040948775,15.21618751,73.25300998
7.330408163,30,300,0.714951548,0.044656727,15.17517914,73.25335623
6.954489796,10,1000,0.711767178,0.034681099,15.48864269,73.25360694
7.14244898,24,600,0.713518158,0.044083226,15.54424877,73.25608538
7.330408163,20,1000,0.708747072,0.043882111,15.61976611,73.25629793
6.390612245,16,200,0.709929129,0.030759346,16.2723846,73.25687977
7.518367347,34,1000,0.710902243,0.053407135,15.44249618,73.25872646
6.766530612,20,600,0.7115292,0.038127911,15.73181426,73.25873653
7.14244898,20,500,0.709593694,0.039794727,15.57754329,73.2607751
6.766530612,14,900,0.708417401,0.037548699,16.07295092,73.2611163
7.14244898,30,300,0.714951548,0.044656727,15.31131558,73.26147661
7.518367347,31,1000,0.716127602,0.052827108,14.97018731,73.26214847
7.330408163,36,400,0.711134142,0.052715787,15.42275827,73.26466561
7.894285714,34,600,0.713056908,0.052205802,14.90540517,73.26497283
6.578571429,10,900,0.701973017,0.019547488,16.72810304,73.26723131
7.14244898,13,1000,0.709437617,0.038852719,15.62377633,73.27166827
6.954489796,14,900,0.708417401,0.037548699,15.92545955,73.27335422
6.766530612,18,600,0.707940216,0.036211662,16.22189163,73.28115838
6.766530612,17,900,0.708596318,0.033873763,16.07246536,73.28268144
7.518367347,37,300,0.713876237,0.045482417,15.31334618,73.28389756
7.518367347,38,400,0.717467555,0.051517287,14.79808406,73.28669078
7.706326531,34,900,0.720926848,0.061502864,14.66754527,73.28852231
6.766530612,31,400,0.715542721,0.04195525,15.46299845,73.28913632
7.894285714,33,200,0.714776178,0.053402777,14.7127339,73.2898211
7.330408163,20,300,0.710469177,0.048109093,15.68556578,73.29089765
7.14244898,29,700,0.717319065,0.049615061,15.27966725,73.29425168
6.202653061,13,100,0.705709926,0.019210116,16.81019875,73.29454083
6.390612245,10,900,0.701973017,0.019547488,16.9147504,73.29460771
6.390612245,10,800,0.706584504,0.025636871,16.4962881,73.29506824
6.954489796,23,700,0.712810517,0.041394699,15.68408863,73.29729483
7.518367347,26,600,0.714524305,0.045758263,15.12855316,73.29821131
6.578571429,11,900,0.710148719,0.031816079,16.16900237,73.29911283
7.14244898,22,900,0.712392826,0.040950103,15.47818083,73.29923743
7.518367347,28,300,0.715101186,0.050639715,15.03454835,73.30409709
7.518367347,30,300,0.714951548,0.044656727,15.00051825,73.30431192
7.330408163,39,100,0.711950521,0.040940197,15.6459124,73.30931941
6.390612245,13,600,0.711398436,0.028560102,16.05459704,73.31112493
7.706326531,33,700,0.715410433,0.053068133,14.91872696,73.31152065
7.330408163,38,100,0.712708297,0.044149665,15.39233533,73.31292548
6.766530612,20,700,0.716114547,0.040679864,15.37329925,73.3132602
6.390612245,10,100,0.701801684,0.02852375,17.04065909,73.31559655
7.14244898,20,900,0.710853327,0.037956846,15.57245999,73.31723248
7.14244898,22,500,0.714556544,0.047914987,15.46797801,73.31725223
6.578571429,18,100,0.709433851,0.031760782,15.9815226,73.31796498
6.766530612,10,500,0.704315966,0.03186618,16.35180495,73.31880243
7.518367347,25,1000,0.714521279,0.051792746,15.05478414,73.31895708
6.578571429,24,100,0.711731646,0.038504939,16.19037515,73.31908162
7.518367347,21,1000,0.717506802,0.046862001,14.51907287,73.32061853
6.578571429,16,200,0.709929129,0.030759346,16.12396393,73.32101626
7.330408163,16,700,0.711099411,0.040453384,15.21567454,73.32141145
6.954489796,13,200,0.707841421,0.037315253,15.89450412,73.32420942
7.330408163,30,400,0.714765529,0.051046051,15.33009325,73.3245541
7.14244898,34,800,0.713998273,0.046531313,15.41552219,73.32831614
7.518367347,33,400,0.710510254,0.054273864,15.39524118,73.32862793
6.954489796,14,400,0.705526639,0.03056166,16.13937161,73.3291253
7.14244898,17,800,0.709152331,0.046314056,15.7836913,73.33050376
7.518367347,26,500,0.715251776,0.047634959,15.01189825,73.33326972
7.518367347,31,700,0.715998992,0.053188549,14.82373451,73.33381428
7.330408163,31,200,0.714054623,0.044056434,15.05308104,73.33523293
7.330408163,30,1000,0.717640662,0.0443525,14.99493212,73.33583401
6.954489796,25,900,0.714532795,0.044599876,15.36827892,73.33614875
7.330408163,31,800,0.714438861,0.046931426,15.125881,73.33649369
6.578571429,12,100,0.707760242,0.030814209,16.2976043,73.33716461
7.14244898,17,500,0.712230177,0.043724675,15.47629935,73.33800438
7.330408163,20,200,0.711017448,0.049091474,15.31554791,73.33831441
7.330408163,28,100,0.714701537,0.043447539,15.01966631,73.34151997
7.330408163,22,500,0.714556544,0.047914987,15.29506393,73.34209525
6.766530612,11,500,0.704990566,0.028328106,16.5165663,73.34221155
7.706326531,40,300,0.717477488,0.056978387,14.8348033,73.34821305
7.14244898,30,1000,0.717640662,0.0443525,15.12364199,73.34980549
7.330408163,34,400,0.71908334,0.046710593,14.87801035,73.35258595
7.706326531,40,1000,0.719709797,0.056765804,14.32963248,73.35338405
7.14244898,18,300,0.711565793,0.041132292,15.67369053,73.35721021
6.766530612,19,800,0.709579108,0.040720285,15.90364105,73.36064183
7.14244898,28,200,0.710285583,0.047037196,15.78587865,73.36171154
7.330408163,37,400,0.714594968,0.054018474,15.46799177,73.36248377
7.14244898,37,500,0.714664215,0.048006272,15.59811345,73.36264261
7.330408163,28,600,0.710202734,0.047018845,15.49486405,73.3655821
6.766530612,25,100,0.709925435,0.034551562,16.35696358,73.36661512
6.954489796,12,200,0.708815791,0.043968143,15.74527344,73.36870572
6.766530612,11,600,0.708467777,0.029464125,16.17809432,73.36906768
7.706326531,26,800,0.716215747,0.054591733,14.64927063,73.36919674
6.766530612,14,700,0.714458651,0.033602414,15.58054071,73.37164902
7.518367347,22,900,0.712392826,0.040950103,15.24034343,73.37195619
7.14244898,11,1000,0.709378268,0.037450671,15.54252107,73.37883405
6.766530612,24,300,0.716487732,0.04266627,15.60711063,73.3802624
7.14244898,22,300,0.712303767,0.042144043,15.44815164,73.38104844
6.954489796,12,800,0.712987308,0.035559666,15.60455054,73.38462723
6.766530612,15,1000,0.711709328,0.037805976,15.9479079,73.38545206
7.330408163,23,400,0.714983132,0.037266452,14.97776101,73.38751503
6.014693878,11,100,0.702866617,0.027531152,17.39615067,73.38765862
7.518367347,40,700,0.719050238,0.050008622,14.96643202,73.38793311
8.082244898,39,500,0.712237647,0.059758876,14.9175352,73.38857133
7.330408163,29,700,0.717319065,0.049615061,15.23072367,73.38858184
6.954489796,23,300,0.711753852,0.03747908,15.68426348,73.39035287
6.578571429,15,300,0.708891383,0.031512218,16.19222567,73.3945299
6.578571429,10,700,0.708234298,0.02756542,16.21884222,73.39494404
7.330408163,32,500,0.710614517,0.047451241,15.49293904,73.39599684
7.706326531,38,800,0.716247225,0.058596666,15.0543167,73.39613822
6.766530612,11,200,0.703051891,0.030407037,16.46907296,73.39724907
7.330408163,36,700,0.717611517,0.04351327,14.91777847,73.39725651
7.706326531,29,300,0.713346734,0.049805009,15.08727543,73.4013316
7.894285714,40,800,0.716875249,0.055396377,14.47629078,73.4043389
7.330408163,36,300,0.712367274,0.048649988,15.43272734,73.40691101
7.706326531,35,1000,0.719886392,0.055450023,14.44741777,73.40760352
7.14244898,37,100,0.7125736,0.044342162,15.43699575,73.41081346
6.202653061,10,200,0.70508198,0.020470463,16.84772489,73.41139388
7.330408163,35,300,0.7144241,0.045250206,15.4273333,73.41237097
6.954489796,15,600,0.710041648,0.032778664,15.61183375,73.41312635
7.14244898,27,300,0.713385577,0.03955993,15.44950804,73.41312724
7.330408163,22,600,0.712224293,0.052884009,15.40817816,73.4156727
6.766530612,11,800,0.712099728,0.032114888,15.80089132,73.41712199
7.14244898,24,400,0.709553406,0.044483528,15.82225783,73.41715584
6.954489796,13,900,0.709090171,0.033478871,15.87659029,73.42111219
7.14244898,14,1000,0.710295401,0.046363874,15.50377075,73.42232399
7.706326531,40,500,0.718426532,0.054407345,14.79733598,73.42275516
7.894285714,33,300,0.712001754,0.057493758,14.79801665,73.42412602
7.330408163,17,800,0.709152331,0.046314056,15.63493391,73.42415049
7.330408163,23,600,0.716240417,0.045264729,14.9852924,73.42510397
7.518367347,24,600,0.713518158,0.044083226,15.18134958,73.42563354
7.518367347,39,300,0.714420378,0.053508053,15.00346735,73.42601804
7.518367347,29,200,0.712416037,0.047773418,15.31224895,73.42751105
6.766530612,14,300,0.710412428,0.033443537,15.86506879,73.4280494
7.330408163,40,100,0.706235822,0.052112287,15.76301124,73.4283281
7.14244898,14,900,0.708417401,0.037548699,15.75364047,73.42914242
7.894285714,36,500,0.715549934,0.05037009,14.67028865,73.42929093
7.518367347,30,500,0.715161918,0.055364884,14.86224055,73.42992267
7.14244898,20,400,0.713325616,0.040024972,15.38236571,73.43105459
7.330408163,30,600,0.717510004,0.043820058,14.91546799,73.43198608
7.894285714,37,200,0.713164559,0.054969131,14.91528737,73.43514112
7.518367347,28,100,0.714701537,0.043447539,14.87841977,73.43719646
7.518367347,35,300,0.7144241,0.045250206,15.23832283,73.43794756
7.330408163,36,100,0.707040389,0.038907174,15.93474688,73.43862479
6.766530612,11,700,0.705602786,0.035802106,16.22392464,73.43938533
7.14244898,17,1000,0.710937689,0.037741418,15.60493722,73.44102295
7.330408163,27,700,0.711993425,0.047445729,15.28365626,73.44174614
7.706326531,33,1000,0.716439052,0.049172815,14.99614773,73.44191209
7.706326531,32,300,0.715805084,0.051263338,14.79605321,73.44652039
7.518367347,22,400,0.716591183,0.042940054,14.76853243,73.44990349
7.14244898,19,400,0.709220071,0.039857584,15.61011823,73.45030566
7.330408163,11,1000,0.709378268,0.037450671,15.36896306,73.45292519
7.518367347,30,1000,0.717640662,0.0443525,14.90416346,73.4533948
6.578571429,10,600,0.71415814,0.031399005,15.7790219,73.45484593
7.14244898,25,600,0.713035756,0.041170023,15.32173764,73.46044007
7.518367347,37,700,0.71616892,0.048574289,14.9836961,73.46402691
6.766530612,23,100,0.710913929,0.034788318,15.88161666,73.4662152
7.518367347,37,600,0.714599688,0.051738541,15.12043399,73.47012367
6.954489796,28,900,0.713759962,0.045959121,15.63068868,73.47170381
7.14244898,21,900,0.708934279,0.045818245,15.74998115,73.47339767
6.766530612,16,100,0.707011951,0.036916799,16.19952337,73.47556201
7.518367347,28,700,0.712566352,0.048709534,15.1304828,73.47990147
7.706326531,39,900,0.715137173,0.057309016,14.91352014,73.47999503
7.518367347,36,400,0.711134142,0.052715787,15.26408566,73.48140344
7.14244898,24,800,0.713300748,0.044039841,15.26720092,73.48145131
7.330408163,40,200,0.711279064,0.050122714,15.46007025,73.48257225
6.390612245,10,400,0.706591205,0.025980113,16.38564725,73.4853617
6.390612245,21,100,0.705024846,0.025994086,16.70733217,73.48577315
7.706326531,26,300,0.713916258,0.051216411,14.96631795,73.48593101
7.706326531,25,800,0.714512454,0.050450807,14.92985164,73.49222302
7.894285714,30,900,0.71390263,0.05756257,15.06125723,73.49244521
7.14244898,12,700,0.709147187,0.034758921,15.82839921,73.49416782
6.578571429,22,100,0.707467313,0.035932896,16.58710556,73.49498029
8.082244898,26,1000,0.714166167,0.053876628,14.55071784,73.49646054
7.706326531,40,400,0.715054419,0.048355799,15.22647652,73.4981999
7.14244898,23,1000,0.713305727,0.037930929,15.27801304,73.49831507
7.894285714,33,600,0.716941793,0.052732183,14.70279129,73.49975453
7.518367347,26,900,0.717634702,0.0447933,14.6982044,73.50043584
7.330408163,24,600,0.713518158,0.044083226,15.38223354,73.50392239
7.14244898,17,700,0.70826111,0.04568008,15.86193659,73.50405931
8.082244898,30,900,0.71390263,0.05756257,14.93664659,73.50439418
7.894285714,36,600,0.717891205,0.062500116,14.56302711,73.50459188
7.518367347,19,1000,0.710064366,0.047908684,15.44840469,73.50859018
6.766530612,12,100,0.707760242,0.030814209,16.13401042,73.51190999
7.330408163,17,500,0.712230177,0.043724675,15.25540384,73.51591242
7.330408163,14,900,0.708417401,0.037548699,15.56689528,73.51617171
7.518367347,29,100,0.712231031,0.043934915,15.25401278,73.51821755
7.518367347,38,600,0.718111756,0.051626753,14.97783188,73.52135019
7.706326531,38,1000,0.710549794,0.051818038,15.34374433,73.52259452
6.954489796,36,800,0.718805571,0.046198535,15.2746503,73.52579081
7.330408163,30,100,0.705866082,0.05010269,15.81067758,73.52660942
6.954489796,24,1000,0.709963327,0.042097781,15.96308257,73.52685932
6.954489796,13,700,0.713453073,0.041350806,15.51305686,73.52715521
6.954489796,21,200,0.711909672,0.041462438,15.73728767,73.52774622
7.894285714,27,500,0.711874038,0.055920042,15.20878344,73.52812624
7.518367347,29,600,0.713615483,0.046196917,15.07191593,73.52833223
6.578571429,16,900,0.710074338,0.035261516,16.2322639,73.52913551
6.954489796,15,500,0.716734288,0.03603063,15.24101867,73.52946067
6.954489796,13,400,0.710478273,0.038623547,15.67916333,73.52948748
7.14244898,18,600,0.707940216,0.036211662,15.8519321,73.52992035
6.766530612,19,900,0.715308365,0.040362935,15.54019254,73.53002452
6.578571429,14,800,0.710967029,0.033403073,16.05681159,73.53338882
7.14244898,19,500,0.714932715,0.046006755,15.37751333,73.53385863
6.578571429,11,300,0.711349326,0.032627953,15.98960292,73.53459897
7.518367347,37,500,0.714664215,0.048006272,15.35504912,73.53696075
7.706326531,24,900,0.712812874,0.051561729,15.00389405,73.53788332
6.766530612,10,300,0.706207047,0.034127648,16.18127962,73.53810935
7.330408163,24,500,0.713360794,0.039760058,15.38459386,73.53882988
7.14244898,18,900,0.708998941,0.040339594,15.81941959,73.53908306
7.14244898,10,1000,0.711767178,0.034681099,15.32875846,73.54002216
7.706326531,32,800,0.713809839,0.05063978,15.28039822,73.54243051
6.954489796,31,400,0.715542721,0.04195525,15.2736511,73.55021
7.706326531,37,600,0.714599688,0.051738541,15.00617113,73.55264777
7.330408163,18,200,0.708591138,0.038416456,15.6134798,73.55286584
7.518367347,28,1000,0.716638253,0.045022441,14.76192548,73.55508055
7.894285714,35,1000,0.719886392,0.055450023,14.35948516,73.55540192
7.894285714,33,100,0.710234811,0.049902383,15.16149123,73.55625823
8.270204082,39,500,0.712237647,0.059758876,14.77878324,73.55797629
7.330408163,28,500,0.712767438,0.045861986,15.27184957,73.55869631
7.14244898,19,800,0.709579108,0.040720285,15.58856143,73.55987031
7.518367347,36,200,0.718219605,0.044847064,14.70359958,73.56178673
7.706326531,34,700,0.719139116,0.053615674,14.78754309,73.56474982
7.330408163,39,600,0.713073416,0.046031745,15.53736094,73.56515672
7.894285714,27,900,0.712902633,0.051181774,14.8689648,73.56686898
7.14244898,16,600,0.713931131,0.039371991,15.09966898,73.56798445
6.954489796,14,500,0.713277909,0.038681491,15.50554043,73.56830424
6.954489796,18,500,0.712155417,0.039376339,15.55642392,73.57074331
7.330408163,16,1000,0.706151582,0.043067645,15.76291425,73.57094411
7.894285714,40,500,0.718426532,0.054407345,14.65821725,73.57636475
7.518367347,17,500,0.712230177,0.043724675,15.09298208,73.5764326
7.14244898,19,300,0.708887723,0.04230321,15.7851651,73.57702134
7.330408163,17,300,0.707570854,0.037864391,15.70407115,73.57797647
7.330408163,19,200,0.709527946,0.041533858,15.34680414,73.57864702
7.706326531,31,1000,0.716127602,0.052827108,14.84781702,73.5789685
7.518367347,34,300,0.710882765,0.051348399,15.45621832,73.57945038
7.518367347,28,400,0.714980164,0.048018219,15.02347483,73.58031185
7.14244898,12,1000,0.709841358,0.041605779,15.695356,73.58091401
7.518367347,36,700,0.717611517,0.04351327,14.72433253,73.58223237
7.14244898,10,500,0.704315966,0.03186618,16.03975932,73.58482207
6.954489796,10,500,0.704315966,0.03186618,16.22943656,73.58746857
6.954489796,23,900,0.712416823,0.040312741,15.57371149,73.59447789
7.706326531,39,800,0.713011154,0.05035796,15.26786293,73.59676089
7.330408163,25,600,0.713035756,0.041170023,15.15197907,73.59779516
7.330408163,28,800,0.70894923,0.047603353,15.72829408,73.59789927
7.518367347,29,500,0.711981652,0.048137724,15.28113068,73.59797676
7.894285714,31,700,0.715998992,0.053188549,14.50520788,73.59801838
7.706326531,33,400,0.710510254,0.054273864,15.2884227,73.59818964
7.706326531,32,700,0.713106406,0.051585917,15.09830695,73.60158718
7.330408163,18,1000,0.711067336,0.038581257,15.24711271,73.6027431
6.766530612,12,300,0.710594286,0.031693431,15.87140515,73.60423045
7.706326531,36,900,0.716840125,0.056184871,14.87523201,73.60751743
6.954489796,14,300,0.710412428,0.033443537,15.65540376,73.60791025
7.894285714,26,700,0.713627991,0.053714598,14.93640791,73.60960324
6.766530612,20,100,0.707668955,0.033938794,16.0696186,73.610469
7.518367347,17,800,0.709152331,0.046314056,15.47013099,73.61259088
6.390612245,10,200,0.70508198,0.020470463,16.67218087,73.61449347
7.894285714,38,1000,0.710549794,0.051818038,15.15933283,73.61484124
7.330408163,23,200,0.711582677,0.03919313,15.49141997,73.6162772
7.330408163,19,100,0.709266525,0.041678382,15.42360812,73.61632476
7.330408163,27,100,0.712434437,0.037534359,15.31924156,73.61820214
6.766530612,23,300,0.711753852,0.03747908,15.89410656,73.62028671
7.518367347,31,500,0.712874522,0.049132158,15.25249386,73.62142624
7.330408163,20,900,0.710853327,0.037956846,15.4005615,73.62192307
7.894285714,34,200,0.710723645,0.052416222,15.02517979,73.62915996
7.330408163,20,400,0.713325616,0.040024972,15.19375189,73.62927233
7.706326531,34,200,0.710723645,0.052416222,15.10316097,73.62935764
7.330408163,19,400,0.709220071,0.039857584,15.39800323,73.63123313
7.518367347,31,800,0.714438861,0.046931426,15.00288652,73.63268045
7.14244898,14,600,0.709867128,0.034720933,15.56245272,73.63413412
7.518367347,27,400,0.714204102,0.043673094,15.03966321,73.63533934
6.578571429,10,100,0.701801684,0.02852375,16.88641388,73.63836084
6.954489796,17,600,0.711314906,0.039953996,15.81493321,73.63952315
7.706326531,38,700,0.713776254,0.048757217,14.99274384,73.63966609
7.894285714,33,700,0.715410433,0.053068133,14.77955127,73.64036898
7.894285714,34,900,0.720926848,0.061502864,14.52784267,73.6412602
6.954489796,13,300,0.708514859,0.032720541,15.79986615,73.64126757
7.330408163,26,400,0.718458538,0.042628273,14.76866142,73.64216283
7.14244898,26,200,0.713000894,0.040286247,15.42776027,73.64324178
7.706326531,32,400,0.712434059,0.052516795,15.02464082,73.64419
7.894285714,29,1000,0.719604621,0.053508921,14.16698341,73.64715988
7.518367347,24,700,0.715954672,0.04758532,14.70721823,73.6472721
7.518367347,22,600,0.712224293,0.052884009,15.26311611,73.64775934
7.14244898,17,200,0.708798311,0.041804479,15.86046951,73.65183609
7.518367347,29,900,0.713757728,0.046688019,15.21478983,73.65364263
7.330408163,33,500,0.71577183,0.044124748,15.14173067,73.65372411
6.954489796,27,200,0.71334832,0.044087307,15.48986623,73.65761533
7.518367347,38,300,0.714758494,0.050918867,15.11505043,73.65771888
7.894285714,29,300,0.713346734,0.049805009,14.95250702,73.6600563
7.894285714,31,1000,0.716127602,0.052827108,14.70548045,73.66020717
8.082244898,38,200,0.715051213,0.05987299,14.85083966,73.66148283
6.766530612,14,800,0.710967029,0.033403073,15.9744304,73.66343971
7.706326531,37,300,0.713876237,0.045482417,15.17000024,73.66409049
7.330408163,25,700,0.715952579,0.04929954,15.33329378,73.6642122
7.330408163,13,700,0.713453073,0.041350806,15.0508644,73.66629299
7.518367347,18,700,0.714799385,0.045591314,15.14168827,73.66671448
7.894285714,39,1000,0.714570782,0.048777494,14.78457633,73.66853205
6.954489796,15,400,0.710801191,0.038700616,15.76319468,73.67036012
7.518367347,19,700,0.712523494,0.045163728,15.20122633,73.67167329
7.14244898,13,700,0.713453073,0.041350806,15.28339313,73.67323333
6.766530612,18,100,0.709433851,0.031760782,15.82845005,73.67337709
7.894285714,40,300,0.717477488,0.056978387,14.73938549,73.67390447
6.954489796,20,700,0.716114547,0.040679864,15.21799413,73.67436342
6.954489796,19,900,0.715308365,0.040362935,15.30201208,73.67535648
7.330408163,21,700,0.712735081,0.047851079,15.28636826,73.67628441
7.330408163,16,400,0.71484975,0.038940567,15.07535925,73.67826997
6.954489796,11,900,0.710148719,0.031816079,15.81800313,73.68067524
8.082244898,37,200,0.713164559,0.054969131,14.79039693,73.68089794
7.518367347,32,500,0.710614517,0.047451241,15.3358056,73.68224762
7.894285714,38,900,0.714913759,0.052609662,14.98123859,73.68236504
6.954489796,10,300,0.706207047,0.034127648,16.0098353,73.68263047
8.082244898,40,800,0.716875249,0.055396377,14.33756603,73.68413003
7.518367347,27,700,0.711993425,0.047445729,15.15324144,73.68449835
7.330408163,34,800,0.713998273,0.046531313,15.29008785,73.68469606
7.518367347,36,300,0.712367274,0.048649988,15.29630533,73.68512551
7.14244898,15,500,0.716734288,0.03603063,15.0586371,73.68546794
7.706326531,30,1000,0.717640662,0.0443525,14.78577089,73.69137713
6.954489796,24,300,0.716487732,0.04266627,15.4789809,73.69192044
6.954489796,19,800,0.709579108,0.040720285,15.78075335,73.69584309
7.894285714,39,900,0.715137173,0.057309016,14.74153697,73.69638556
6.766530612,17,100,0.708644502,0.034349451,16.06813025,73.69810343
7.706326531,31,300,0.711775866,0.046669921,14.92534024,73.69822225
8.082244898,33,200,0.714776178,0.053402777,14.52116421,73.70002582
7.14244898,13,300,0.708514859,0.032720541,15.57321947,73.70136623
7.518367347,22,500,0.714556544,0.047914987,15.05772225,73.70288919
7.894285714,38,500,0.716040432,0.057852752,14.83635513,73.70352067
6.954489796,14,800,0.710967029,0.033403073,15.86000311,73.70397543
6.766530612,24,100,0.711731646,0.038504939,16.0882757,73.7058753
7.518367347,38,100,0.712708297,0.044149665,15.22970047,73.70690038
7.14244898,31,400,0.715542721,0.04195525,15.17430327,73.7080687
7.518367347,32,600,0.715881207,0.050321972,14.87920866,73.71081065
7.330408163,20,500,0.709593694,0.039794727,15.45113178,73.71394228
7.14244898,23,900,0.712416823,0.040312741,15.42102243,73.71468261
7.14244898,15,700,0.714703025,0.034479735,15.16757137,73.7175224
6.578571429,14,100,0.706776763,0.026070698,16.4265726,73.71977871
7.518367347,33,900,0.714956671,0.047544409,15.10351409,73.72095612
7.894285714,32,400,0.712434059,0.052516795,14.89275996,73.72144257
7.330408163,24,400,0.709553406,0.044483528,15.62407789,73.72430749
7.14244898,12,600,0.708838622,0.04286513,15.68591772,73.72618668
8.270204082,40,900,0.711173481,0.055498336,14.97014865,73.72856054
6.390612245,15,200,0.709413631,0.026431426,16.24248957,73.72889348
7.518367347,40,200,0.711279064,0.050122714,15.33253293,73.7303623
7.518367347,35,800,0.706926408,0.048750955,15.59756922,73.73109666
7.518367347,35,200,0.713318088,0.049500321,15.31799036,73.73164715
7.706326531,23,500,0.713666883,0.040948775,15.12948972,73.73590206
7.706326531,25,1000,0.714521279,0.051792746,14.92452961,73.73749168
7.330408163,30,200,0.713624705,0.042241278,15.14462798,73.74063331
6.766530612,16,900,0.710074338,0.035261516,16.10228228,73.74215985
7.330408163,24,800,0.713300748,0.044039841,15.1585265,73.74374446
6.766530612,10,600,0.71415814,0.031399005,15.68990744,73.74528595
7.706326531,22,1000,0.718427335,0.049917761,14.50086536,73.74637368
7.330408163,19,700,0.712523494,0.045163728,15.29053282,73.74662979
7.894285714,36,1000,0.715604862,0.057741051,14.7813806,73.74664826
7.518367347,34,400,0.71908334,0.046710593,14.66598665,73.74692006
7.14244898,13,400,0.710478273,0.038623547,15.45421721,73.74890385
7.518367347,29,700,0.717319065,0.049615061,15.10036493,73.74920571
6.954489796,11,600,0.708467777,0.029464125,16.02506054,73.74960944
7.14244898,21,200,0.711909672,0.041462438,15.61423508,73.75076117
7.706326531,36,400,0.711134142,0.052715787,15.15394065,73.75601466
7.706326531,22,400,0.716591183,0.042940054,14.54860356,73.75698055
7.330408163,14,1000,0.710295401,0.046363874,15.33359151,73.76150372
7.330408163,16,500,0.713408909,0.043025623,15.06335552,73.76198644
7.518367347,21,600,0.712952724,0.049498587,15.09965073,73.76483913
7.330408163,17,1000,0.710937689,0.037741418,15.41311017,73.76702263
6.954489796,12,400,0.712052664,0.034010517,15.59452844,73.76716494
7.894285714,37,600,0.714599688,0.051738541,14.87788885,73.7682914
6.766530612,15,300,0.708891383,0.031512218,15.99541877,73.77033145
7.706326531,28,700,0.712566352,0.048709534,15.02275661,73.77261093
6.954489796,20,600,0.7115292,0.038127911,15.60292679,73.77769731
7.706326531,32,600,0.715881207,0.050321972,14.68418515,73.77774227
7.330408163,19,500,0.714932715,0.046006755,15.19927062,73.77848765
7.14244898,14,400,0.705526639,0.03056166,16.02478897,73.78008321
8.082244898,27,800,0.71308849,0.053667124,14.87686682,73.78032559
7.14244898,19,900,0.715308365,0.040362935,15.096447,73.78135186
7.894285714,36,300,0.712367274,0.048649988,14.98242679,73.78176018
7.706326531,31,700,0.715998992,0.053188549,14.67139245,73.78212987
7.518367347,19,100,0.709266525,0.041678382,15.23508619,73.78242547
7.518367347,33,800,0.716092756,0.052013412,14.85447672,73.78884579
6.766530612,22,100,0.707467313,0.035932896,16.44898905,73.78898009
7.14244898,12,800,0.712987308,0.035559666,15.43641879,73.78922925
7.518367347,37,400,0.714594968,0.054018474,15.27186991,73.7909602
7.518367347,31,100,0.706613424,0.046621679,15.58834126,73.79245757
7.706326531,30,500,0.715161918,0.055364884,14.71078045,73.79349451
7.14244898,15,900,0.712534328,0.037154513,15.26667812,73.79350971
6.766530612,22,200,0.711090973,0.038351858,15.93778571,73.79417195
7.330408163,27,600,0.715407705,0.046789603,15.08054528,73.79789489
