N_features,Depth,Learning_rate,N_trees,R2_tr,R2_vl,MSE_tr,MSE_vl
40,3,0.0001,300,-17.98018185,-17.82940965,76.14047265,76.15196856
22,5,0.0001,300,-17.98002807,-17.82983238,76.13985573,76.15367823
32,1,0.0001,600,-17.97978505,-17.83046323,76.13888087,76.15622957
11,3,0.0001,500,-17.97979745,-17.83057052,76.13893061,76.15666348
18,2,0.0001,500,-17.98058393,-17.83105103,76.14208563,76.15860681
21,5,0.0001,300,-17.98311526,-17.83299665,76.15224023,76.16647551
17,3,0.0001,400,-17.98290448,-17.83335038,76.1513947,76.16790609
10,3,0.0001,500,-17.98343301,-17.83426421,76.15351493,76.1716019
39,1,0.0001,500,-17.98525881,-17.83486575,76.16083928,76.17403472
14,7,0.0001,300,-17.98923368,-17.83946498,76.17678478,76.19263544
14,1,0.0001,900,-17.98992921,-17.84050892,76.17957493,76.19685745
11,1,0.0001,1000,-17.99176816,-17.84228593,76.18695203,76.20404424
39,3,0.0001,300,-17.99296055,-17.84236487,76.19173539,76.20436349
37,3,0.0001,300,-17.99316265,-17.84241234,76.19254615,76.20455547
12,4,0.0001,400,-17.99200993,-17.84243357,76.18792192,76.20464135
17,6,0.0001,300,-17.99376045,-17.84375394,76.19494426,76.2099813
28,4,0.0001,300,-17.99461632,-17.84425725,76.19837766,76.21201684
16,2,0.0001,500,-17.99583066,-17.84633974,76.20324905,76.22043908
22,1,0.0001,700,-17.99800929,-17.84829824,76.21198881,76.22835985
16,6,0.0001,300,-17.99907537,-17.84896165,76.21626545,76.23104289
11,1,0.001,100,-17.99871251,-17.84944979,76.21480983,76.2330171
27,1,0.0001,600,-18.00012801,-17.85046958,76.22048823,76.23714145
37,1,0.0001,500,-18.00302851,-17.85266124,76.23212379,76.2460052
27,2,0.0001,400,-18.0046162,-17.85463379,76.23849292,76.25398279
17,1,0.0001,800,-18.00563958,-17.85606396,76.2425983,76.25976687
27,4,0.0001,300,-18.00681304,-17.85648224,76.24730575,76.26145851
16,3,0.0001,400,-18.0062793,-17.85651092,76.24516458,76.2615745
32,3,0.0001,300,-18.00874839,-17.85817139,76.25506955,76.26828997
16,1,0.0001,800,-18.00841914,-17.85870522,76.25374873,76.27044894
25,1,0.0001,600,-18.009752,-17.85990335,76.25909561,76.27529454
20,5,0.0001,300,-18.01055101,-17.86011499,76.26230087,76.27615046
36,1,0.0001,500,-18.01046061,-17.86021412,76.26193823,76.27655137
18,5,0.0001,300,-18.01064989,-17.86043571,76.26269757,76.27744756
17,2,0.0001,500,-18.01081647,-17.86122906,76.26336581,76.28065612
26,2,0.0001,400,-18.01143889,-17.86125166,76.26586267,76.28074753
34,3,0.0001,300,-18.01223068,-17.86147239,76.269039,76.2816402
36,3,0.0001,300,-18.01340831,-17.86275785,76.27376316,76.286839
21,1,0.0001,700,-18.01311057,-17.86285252,76.27256876,76.2872219
28,1,0.0001,600,-18.01307564,-17.86295852,76.27242865,76.28765059
11,4,0.0001,400,-18.01290553,-17.86333764,76.27174625,76.28918385
24,2,0.0001,400,-18.0136862,-17.86340994,76.27487793,76.28947627
13,7,0.0001,300,-18.01634943,-17.8663874,76.28556172,76.30151802
15,3,0.0001,400,-18.01736223,-17.86755648,76.28962462,76.30624617
19,5,0.0001,300,-18.01814526,-17.86784017,76.2927658,76.30739349
15,6,0.0001,300,-18.01864631,-17.86830874,76.2947758,76.30928854
35,1,0.0001,500,-18.01992573,-17.8697756,76.29990831,76.31522097
26,4,0.0001,300,-18.02157614,-17.87105521,76.30652906,76.32039613
14,6,0.0001,300,-18.02305807,-17.87302538,76.31247392,76.32836411
20,4,0.0001,300,-18.02388631,-17.87315726,76.31579649,76.32889747
22,4,0.0001,300,-18.02489202,-17.87448404,76.31983097,76.33426337
25,2,0.0001,400,-18.02701902,-17.87680183,76.32836359,76.34363725
24,4,0.0001,300,-18.02804418,-17.87743347,76.33247611,76.34619178
20,1,0.0001,700,-18.0273039,-17.87746172,76.3295064,76.34630602
12,7,0.0001,300,-18.02817948,-17.87808527,76.33301885,76.34882784
35,3,0.0001,300,-18.03107592,-17.88035801,76.34463815,76.35801951
25,4,0.0001,300,-18.03263249,-17.88219635,76.35088245,76.36545433
23,2,0.0001,400,-18.03268002,-17.88241742,76.35107313,76.36634841
12,1,0.0001,1000,-18.03294969,-17.88307632,76.35215492,76.3690132
38,1,0.0001,500,-18.03392009,-17.88356129,76.35604775,76.37097458
33,3,0.0001,300,-18.03560072,-17.88482859,76.36278975,76.37609993
23,4,0.0001,300,-18.03984126,-17.8897049,76.37980099,76.39582122
26,1,0.0001,600,-18.04026176,-17.88993008,76.38148789,76.39673196
14,2,0.0001,500,-18.04212233,-17.89203881,76.3889517,76.40526031
15,1,0.0001,800,-18.04278296,-17.89258464,76.39160186,76.40746782
21,4,0.0001,300,-18.04355437,-17.89294883,76.39469641,76.4089407
11,2,0.0001,600,-18.04318891,-17.89310944,76.39323037,76.40959024
23,1,0.0001,600,-18.0446897,-17.89419432,76.39925088,76.41397786
27,3,0.0001,300,-18.04648527,-17.89573019,76.40645397,76.42018938
18,1,0.0001,700,-18.04614263,-17.89585363,76.40507945,76.42068861
30,3,0.0001,300,-18.04782556,-17.89703482,76.41183064,76.42546571
13,6,0.0001,300,-18.04846878,-17.89817355,76.41441096,76.4300711
17,5,0.0001,300,-18.04849604,-17.89825764,76.41452031,76.43041117
19,1,0.0001,700,-18.04912378,-17.89851009,76.41703857,76.43143217
10,4,0.0001,400,-18.05127546,-17.90149651,76.42567019,76.44351015
11,1,0.0001,900,-18.0529062,-17.90261577,76.43221204,76.44803678
22,2,0.0001,400,-18.05317974,-17.90269868,76.43330934,76.4483721
34,1,0.0001,500,-18.0545655,-17.90410721,76.43886845,76.45406865
29,3,0.0001,300,-18.05623746,-17.90507669,76.44557564,76.45798952
31,3,0.0001,300,-18.05711009,-17.90585346,76.44907626,76.46113102
14,5,0.0001,300,-18.0572347,-17.90660528,76.44957615,76.46417163
28,3,0.0001,300,-18.05891304,-17.90797186,76.45630894,76.46969847
31,1,0.0001,500,-18.05963279,-17.9088362,76.45919624,76.47319414
16,5,0.0001,300,-18.05983599,-17.9095226,76.46001142,76.47597017
15,5,0.0001,300,-18.06029929,-17.90980049,76.46186999,76.47709405
14,3,0.0001,400,-18.06031529,-17.90998621,76.46193414,76.47784514
26,3,0.0001,300,-18.06172934,-17.91078337,76.46760673,76.48106909
11,7,0.0001,300,-18.06114521,-17.91085265,76.46526346,76.48134931
13,3,0.0001,400,-18.06571922,-17.91516842,76.48361243,76.4988036
15,2,0.0001,500,-18.06576169,-17.91548774,76.48378281,76.50009502
12,6,0.0001,300,-18.06782469,-17.91734351,76.49205872,76.50760035
13,1,0.0001,900,-18.06771447,-17.91755956,76.49161654,76.50847412
24,1,0.0001,600,-18.06858945,-17.91814283,76.49512661,76.51083306
39,2,0.0001,300,-18.07091028,-17.91951638,76.50443679,76.51638809
17,4,0.0001,300,-18.07198855,-17.92112249,76.50876233,76.5228837
13,2,0.0001,500,-18.07306472,-17.92284212,76.51307947,76.52983842
10,7,0.0001,300,-18.07372613,-17.92319134,76.51573279,76.53125077
19,4,0.0001,300,-18.07682187,-17.92627675,76.52815158,76.54372913
14,1,0.0001,800,-18.07760066,-17.92706565,76.53127576,76.54691971
25,3,0.0001,300,-18.07972991,-17.928854,76.53981742,76.55415235
36,2,0.0001,300,-18.0811135,-17.92962784,76.5453678,76.55728197
38,2,0.0001,300,-18.08100765,-17.92964626,76.54494318,76.55735649
21,2,0.0001,400,-18.08343108,-17.93282388,76.55466493,76.57020777
23,3,0.0001,300,-18.08637608,-17.9351328,76.56647904,76.57954575
19,2,0.0001,400,-18.08795964,-17.93681551,76.57283163,76.58635115
16,1,0.0001,700,-18.08766392,-17.9370775,76.57164532,76.58741071
33,1,0.0001,500,-18.08847217,-17.93746099,76.57488769,76.58896166
20,2,0.0001,400,-18.08867691,-17.93826011,76.57570901,76.59219358
35,2,0.0001,300,-18.09048926,-17.93902782,76.5829794,76.5952984
24,3,0.0001,300,-18.09101491,-17.94004011,76.58508805,76.59939243
10,1,0.0001,1000,-18.09261587,-17.9422768,76.59151046,76.60843829
10,2,0.0001,600,-18.09429357,-17.94387965,76.59824067,76.6149207
18,4,0.0001,300,-18.09543747,-17.9447596,76.60282949,76.61847951
16,4,0.0001,300,-18.09699226,-17.94612698,76.60906667,76.62400964
12,2,0.0001,500,-18.09822419,-17.94751681,76.61400866,76.62963052
37,2,0.0001,300,-18.09870877,-17.94753093,76.6159526,76.62968761
29,1,0.0001,500,-18.0990023,-17.9481076,76.61713011,76.63201988
13,5,0.0001,300,-18.10159355,-17.95063761,76.62752508,76.642252
22,3,0.0001,300,-18.10244596,-17.95100625,76.63094463,76.64374292
40,2,0.0001,300,-18.10375389,-17.95220919,76.63619149,76.64860795
32,1,0.0001,500,-18.1040012,-17.95322759,76.63718356,76.6527267
10,6,0.0001,300,-18.10692257,-17.95634353,76.64890289,76.66532851
12,1,0.0001,900,-18.10699636,-17.95645171,76.64919888,76.66576602
30,2,0.0001,300,-18.11008309,-17.95871446,76.66158156,76.67491729
11,6,0.0001,300,-18.10971298,-17.95901328,76.66009681,76.6761258
34,2,0.0001,300,-18.11180196,-17.96031124,76.66847695,76.68137516
15,4,0.0001,300,-18.11183227,-17.96092091,76.66859851,76.68384084
30,1,0.0001,500,-18.1126093,-17.96147058,76.67171565,76.68606388
15,1,0.0001,700,-18.11633479,-17.96538764,76.68666074,76.70190569
22,1,0.0001,600,-18.11688925,-17.96590606,76.68888498,76.70400234
11,3,0.0001,400,-18.1170524,-17.96630559,76.6895395,76.70561817
12,3,0.0001,400,-18.11769183,-17.96702418,76.69210459,76.70852437
21,1,0.0001,600,-18.11844823,-17.96718633,76.69513895,76.70918015
12,5,0.0001,300,-18.12048101,-17.96981415,76.7032936,76.71980789
21,3,0.0001,300,-18.12693365,-17.97566678,76.72917887,76.74347773
11,5,0.0001,300,-18.12800474,-17.97705038,76.73347564,76.74907345
17,1,0.0001,700,-18.12809849,-17.97720354,76.73385171,76.74969285
25,1,0.0001,500,-18.13009911,-17.97883227,76.74187736,76.75627996
33,2,0.0001,300,-18.13455239,-17.98299278,76.75974206,76.77310633
40,1,0.0001,400,-18.1348754,-17.98303645,76.76103782,76.77328294
20,1,0.0001,600,-18.13529193,-17.98413726,76.76270875,76.77773496
20,3,0.0001,300,-18.1366529,-17.98517228,76.76816842,76.78192092
31,2,0.0001,300,-18.13744598,-17.98583138,76.77134991,76.78458651
28,1,0.0001,500,-18.13786469,-17.98631024,76.77302959,76.78652319
37,7,0.0001,200,-18.13960951,-17.98694751,76.78002908,76.78910051
19,3,0.0001,300,-18.14022619,-17.98858771,76.78250293,76.79573396
11,1,0.0001,800,-18.14139689,-17.99013251,76.78719929,76.80198164
39,7,0.0001,200,-18.14311725,-17.99041395,76.79410063,76.80311984
26,1,0.0001,500,-18.14290759,-17.99163975,76.79325957,76.80807735
27,1,0.0001,500,-18.14302181,-17.99197556,76.7937178,76.8094355
14,4,0.0001,300,-18.14386996,-17.99269484,76.7971202,76.81234448
38,7,0.0001,200,-18.1461339,-17.99343138,76.80620219,76.81532329
34,7,0.0001,200,-18.14659537,-17.99394181,76.80805341,76.81738763
40,7,0.0001,200,-18.1471544,-17.99451277,76.81029598,76.81969676
13,1,0.0001,800,-18.14679727,-17.99572925,76.80886334,76.82461659
35,7,0.0001,200,-18.14939361,-17.99668978,76.81927875,76.82850126
18,2,0.0001,400,-18.14851461,-17.99724272,76.81575258,76.8307375
11,2,0.0001,500,-18.14850941,-17.9973084,76.81573171,76.83100313
32,7,0.0001,200,-18.15053729,-17.99795971,76.82386672,76.83363723
10,3,0.0001,400,-18.14960083,-17.99866818,76.82011004,76.83650252
19,1,0.0001,600,-18.15121827,-17.99954986,76.82659853,76.84006831
13,4,0.0001,300,-18.15104812,-17.99963078,76.82591597,76.84039557
10,5,0.0001,300,-18.15144718,-18.00022168,76.82751683,76.84278537
40,6,0.0001,200,-18.15358693,-18.00079662,76.83610057,76.84511058
18,1,0.0001,600,-18.1529597,-18.00146643,76.83358439,76.84781952
32,2,0.0001,300,-18.15841486,-18.00644957,76.8554682,76.86797286
10,1,0.0001,900,-18.15767903,-18.00654543,76.85251635,76.86836055
36,1,0.0001,400,-18.15882265,-18.00683992,76.85710409,76.86955156
33,7,0.0001,200,-18.16028865,-18.00774325,76.86298506,76.87320491
33,6,0.0001,200,-18.16225012,-18.00970132,76.87085363,76.88112396
37,1,0.0001,400,-18.16171662,-18.00988943,76.86871348,76.88188473
39,1,0.0001,400,-18.16230244,-18.01041814,76.87106351,76.884023
35,6,0.0001,200,-18.16380446,-18.0110301,76.877089,76.88649797
31,7,0.0001,200,-18.16378966,-18.01128116,76.87702961,76.8875133
39,6,0.0001,200,-18.1643281,-18.01148726,76.87918964,76.88834685
29,2,0.0001,300,-18.16545442,-18.01365636,76.88370792,76.89711935
36,7,0.0001,200,-18.16664783,-18.01379123,76.8884954,76.89766481
39,5,0.0001,200,-18.16861075,-18.01587538,76.8963698,76.90609375
30,7,0.0001,200,-18.16942121,-18.01681322,76.89962104,76.9098867
23,1,0.0001,500,-18.16874183,-18.01693227,76.89689566,76.91036814
29,7,0.0001,200,-18.17037769,-18.0177495,76.90345801,76.9136733
17,2,0.0001,400,-18.16955003,-18.01836791,76.90013781,76.91617433
16,2,0.0001,400,-18.17050623,-18.01916233,76.90397365,76.91938721
35,5,0.0001,200,-18.17338454,-18.02058009,76.91552024,76.92512108
34,6,0.0001,200,-18.17349314,-18.02068896,76.91595589,76.92556137
18,3,0.0001,300,-18.172696,-18.02099185,76.91275812,76.92678634
28,2,0.0001,300,-18.17373182,-18.02168993,76.91691339,76.92960962
25,7,0.0001,200,-18.17484173,-18.02220587,76.92136585,76.93169621
32,6,0.0001,200,-18.175589,-18.0227417,76.92436359,76.93386331
38,6,0.0001,200,-18.177551,-18.02482199,76.93223431,76.94227662
31,6,0.0001,200,-18.17819103,-18.0255096,76.93480185,76.94505756
28,7,0.0001,200,-18.17849153,-18.02586222,76.93600731,76.94648365
36,6,0.0001,200,-18.17881817,-18.02599919,76.93731765,76.94703758
27,7,0.0001,200,-18.18018296,-18.02756672,76.9427926,76.95337718
38,1,0.0001,400,-18.17978586,-18.02807561,76.94119962,76.9554353
26,7,0.0001,200,-18.18049568,-18.02809744,76.9440471,76.95552356
40,5,0.0001,200,-18.18142604,-18.02850506,76.94777933,76.95717211
24,7,0.0001,200,-18.18188943,-18.02934749,76.94963825,76.96057916
35,1,0.0001,400,-18.18129293,-18.02939051,76.94724537,76.96075312
15,2,0.0001,400,-18.18279319,-18.03122269,76.95326378,76.96816306
37,6,0.0001,200,-18.18573418,-18.03297403,76.96506176,76.97524601
38,5,0.0001,200,-18.18599086,-18.03315732,76.96609145,76.9759873
37,5,0.0001,200,-18.18758198,-18.03467146,76.97247436,76.98211095
10,1,0.001,100,-18.18556484,-18.0348003,76.96438243,76.98263203
11,4,0.0001,300,-18.18663311,-18.03488227,76.96866791,76.9829635
36,5,0.0001,200,-18.18868693,-18.03574538,76.97690697,76.98645422
28,6,0.0001,200,-18.19000907,-18.03729883,76.98221082,76.99273686
12,4,0.0001,300,-18.1897246,-18.03815306,76.98106967,76.99619163
27,6,0.0001,200,-18.1911534,-18.03833278,76.98680141,76.99691845
17,3,0.0001,300,-18.19041791,-18.03855143,76.98385094,76.99780275
40,4,0.0001,200,-18.19364701,-18.04060725,76.99680471,77.00611712
26,6,0.0001,200,-18.19392337,-18.04128977,76.99791334,77.00887745
33,5,0.0001,200,-18.19503205,-18.04217827,77.0023609,77.01247079
14,1,0.0001,700,-18.19508179,-18.04337695,77.00256044,77.01731863
24,1,0.0001,500,-18.19578973,-18.04395765,77.00540037,77.01966717
30,6,0.0001,200,-18.196941,-18.04415333,77.01001878,77.02045856
12,1,0.0001,800,-18.19581957,-18.0443819,77.00552009,77.02138297
11,1,0.0001,700,-18.19704005,-18.04517172,77.01041614,77.02457723
10,2,0.0001,500,-18.19798103,-18.04639824,77.01419096,77.02953765
32,5,0.0001,200,-18.20008765,-18.04737281,77.02264182,77.03347913
34,5,0.0001,200,-18.20091103,-18.04811373,77.02594488,77.03647565
22,7,0.0001,200,-18.20098971,-18.04851227,77.0262605,77.03808746
15,1,0.0001,600,-18.20068462,-18.04877982,77.02503662,77.03916951
29,6,0.0001,200,-18.20367246,-18.0509386,77.03702256,77.04790031
26,2,0.0001,300,-18.20399303,-18.05187616,77.03830857,77.05169209
16,3,0.0001,300,-18.20492641,-18.05300656,77.04205291,77.05626375
25,6,0.0001,200,-18.20631242,-18.05367262,77.047613,77.0589575
19,7,0.0001,200,-18.20753937,-18.05495255,77.05253498,77.06413397
20,7,0.0001,200,-18.20796815,-18.05556286,77.05425506,77.06660223
18,7,0.0001,200,-18.20836112,-18.05595339,77.0558315,77.06818166
24,2,0.0001,300,-18.20838733,-18.05615867,77.05593662,77.06901189
23,7,0.0001,200,-18.20914171,-18.05652595,77.05896288,77.07049728
25,2,0.0001,300,-18.20981462,-18.05784763,77.06166235,77.07584254
39,4,0.0001,200,-18.21091389,-18.0579867,77.06607214,77.076405
14,2,0.0001,400,-18.20998195,-18.05821747,77.06233358,77.07733831
16,1,0.0001,600,-18.21085768,-18.05904684,77.06584665,77.08069253
28,5,0.0001,200,-18.21277417,-18.05988195,77.07353478,77.08406999
13,1,0.0001,700,-18.21350839,-18.06156568,77.07648018,77.0908795
26,5,0.0001,200,-18.2147982,-18.0622359,77.08165435,77.09359007
35,4,0.0001,200,-18.21553959,-18.06253551,77.08462847,77.09480179
27,2,0.0001,300,-18.21611183,-18.06398504,77.08692408,77.10066413
34,4,0.0001,200,-18.21705179,-18.06431488,77.09069478,77.1019981
36,4,0.0001,200,-18.21772126,-18.06473372,77.09338044,77.10369204
30,5,0.0001,200,-18.21772643,-18.06495901,77.09340117,77.10460316
29,5,0.0001,200,-18.21959522,-18.06684156,77.10089795,77.1122168
31,1,0.0001,400,-18.21988468,-18.06744382,77.10205915,77.11465253
20,6,0.0001,200,-18.22045575,-18.06761036,77.10435005,77.11532607
16,7,0.0001,200,-18.22017236,-18.06767051,77.10321319,77.11556934
15,3,0.0001,300,-18.21998595,-18.06784081,77.10246541,77.11625808
34,1,0.0001,400,-18.22063024,-18.06848762,77.10505001,77.11887397
37,4,0.0001,200,-18.22209835,-18.06915902,77.11093946,77.12158934
24,6,0.0001,200,-18.22215119,-18.06942966,77.11115145,77.12268385
23,2,0.0001,300,-18.22243704,-18.07024907,77.11229814,77.12599784
13,2,0.0001,400,-18.2224794,-18.07069521,77.11246807,77.12780214
22,1,0.0001,500,-18.22292676,-18.07088219,77.11426268,77.12855836
22,6,0.0001,200,-18.22371003,-18.07107169,77.11740483,77.12932476
19,6,0.0001,200,-18.22518308,-18.07252981,77.12331409,77.13522186
21,7,0.0001,200,-18.22601145,-18.07341547,77.12663716,77.13880374
32,4,0.0001,200,-18.22707858,-18.07405891,77.13091803,77.14140598
31,4,0.0001,200,-18.22704167,-18.07410241,77.13076997,77.14158192
31,5,0.0001,200,-18.22755541,-18.07455438,77.13283088,77.14340983
38,4,0.0001,200,-18.22826951,-18.07536081,77.13569555,77.1466713
33,4,0.0001,200,-18.22898198,-18.07623131,77.13855369,77.15019187
33,1,0.0001,400,-18.22987339,-18.07735762,77.14212963,77.15474701
13,3,0.0001,300,-18.22973541,-18.07749121,77.14157614,77.15528728
21,6,0.0001,200,-18.23106241,-18.07849545,77.14689949,77.15934874
17,1,0.0001,600,-18.2307197,-18.07873711,77.14552466,77.1603261
30,1,0.0001,400,-18.23160184,-18.07919602,77.14906344,77.16218208
27,5,0.0001,200,-18.23474277,-18.08200158,77.16166352,77.1735286
22,5,0.0001,200,-18.23517641,-18.08236156,77.16340311,77.17498447
40,3,0.0001,200,-18.23624745,-18.08309466,77.16769968,77.17794937
23,5,0.0001,200,-18.23651458,-18.08360103,77.16877128,77.17999728
10,1,0.0001,800,-18.23589086,-18.08398438,77.1662692,77.18154767
17,7,0.0001,200,-18.23687859,-18.08439598,77.17023155,77.18321232
24,5,0.0001,200,-18.23726972,-18.08457239,77.17180061,77.18392576
23,6,0.0001,200,-18.23756803,-18.08477552,77.17299728,77.1847473
12,2,0.0001,400,-18.24032532,-18.08812228,77.18405837,77.19828262
21,1,0.0001,500,-18.24086242,-18.08832748,77.18621298,77.1991125
29,4,0.0001,200,-18.2414679,-18.08841911,77.18864191,77.1994831
21,5,0.0001,200,-18.24210985,-18.08936091,77.19121716,77.20329201
18,6,0.0001,200,-18.24381037,-18.09118796,77.19803893,77.21068117
25,5,0.0001,200,-18.24447922,-18.09168663,77.20072204,77.21269797
10,4,0.0001,300,-18.24364265,-18.09185924,77.19736609,77.21339605
38,3,0.0001,200,-18.2463369,-18.09310723,77.20817427,77.21844331
20,1,0.0001,500,-18.2457546,-18.09335592,77.20583833,77.2194491
30,4,0.0001,200,-18.24770798,-18.09464769,77.21367448,77.2246734
32,1,0.0001,400,-18.24720457,-18.09495892,77.21165502,77.22593211
17,6,0.0001,200,-18.24850562,-18.09585328,77.21687429,77.22954916
29,1,0.0001,400,-18.24836158,-18.09592129,77.21629644,77.22982424
22,2,0.0001,300,-18.24879955,-18.0962647,77.21805339,77.23121311
14,3,0.0001,300,-18.24967941,-18.09731791,77.22158304,77.23547261
27,4,0.0001,200,-18.25069508,-18.09761075,77.22565745,77.23665692
19,5,0.0001,200,-18.25132413,-18.0985258,77.22818094,77.24035767
15,7,0.0001,200,-18.25143527,-18.09882392,77.2286268,77.24156335
12,1,0.0001,700,-18.25188861,-18.09979622,77.23044542,77.24549564
20,5,0.0001,200,-18.25370532,-18.10085479,77.23773329,77.24977683
15,6,0.0001,200,-18.25467739,-18.10181773,77.2416328,77.25367125
39,3,0.0001,200,-18.25856393,-18.105166,77.25722399,77.26721271
36,3,0.0001,200,-18.2594959,-18.10642279,77.26096263,77.27229555
14,7,0.0001,200,-18.26046053,-18.10789449,77.26483233,77.27824758
28,4,0.0001,200,-18.26081565,-18.10808726,77.26625692,77.2790272
